Rall,I,J
XE25,85,375
XE25,85,376
XE25,85,377
XE25,85,378
XE25,85,379
XE25,85,380
XE25,85,381
XE25,85,382
XE25,85,383
XE25,85,384
XE25,85,385
XE25,85,386
XE25,85,387
XE25,85,388
XE25,85,389
XE25,85,390
XE25,85,391
XE25,85,392
XE25,85,393
XE25,85,394
XE25,85,395
XE25,85,396
XE25,85,397
XE25,85,398
XE25,85,399
XE25,85,400
XE25,85,401
XE25,85,402
XE25,85,403
XE25,85,404
XE25,85,405
XE25,85,406
XE25,86,354
XE25,86,356
XE25,86,357
XE25,86,358
XE25,86,359
XE25,86,360
XE25,86,361
XE25,86,362
XE25,86,363
XE25,86,364
XE25,86,365
XE25,86,366
XE25,86,367
XE25,86,368
XE25,86,369
XE25,86,370
XE25,86,371
XE25,86,372
XE25,86,373
XE25,86,374
XE25,86,375
XE25,86,380
XE25,86,381
XE25,86,382
XE25,86,383
XE25,86,384
XE25,86,385
XE25,86,386
XE25,86,387
XE25,86,388
XE25,86,389
XE25,86,390
XE25,86,391
XE25,86,392
XE25,86,393
XE25,86,394
XE25,86,395
XE25,86,396
XE25,86,397
XE25,86,398
XE25,86,399
XE25,86,400
XE25,86,401
XE25,86,402
XE25,86,403
XE25,86,404
XE25,86,405
XE25,87,356
XE25,87,357
XE25,87,358
XE25,87,359
XE25,87,360
XE25,87,361
XE25,87,362
XE25,87,363
XE25,87,364
XE25,87,365
XE25,87,366
XE25,87,367
XE25,87,368
XE25,87,369
XE25,87,370
XE25,87,371
XE25,87,372
XE25,87,373
XE25,87,380
XE25,87,381
XE25,87,382
XE25,87,383
XE25,87,384
XE25,87,385
XE25,87,386
XE25,87,387
XE25,87,388
XE25,87,389
XE25,87,390
XE25,87,391
XE25,87,392
XE25,87,393
XE25,87,394
XE25,87,395
XE25,87,396
XE25,87,397
XE25,87,398
XE25,87,399
XE25,87,400
XE25,87,401
XE25,87,402
XE25,87,403
XE25,87,404
XE25,88,357
XE25,88,358
XE25,88,359
XE25,88,360
XE25,88,361
XE25,88,362
XE25,88,363
XE25,88,364
XE25,88,365
XE25,88,366
XE25,88,367
XE25,88,368
XE25,88,369
XE25,88,370
XE25,88,371
XE25,88,372
XE25,88,373
XE25,88,374
XE25,88,377
XE25,88,378
XE25,88,379
XE25,88,380
XE25,88,381
XE25,88,382
XE25,88,383
XE25,88,384
XE25,88,385
XE25,88,386
XE25,88,387
XE25,88,388
XE25,88,389
XE25,88,390
XE25,88,391
XE25,88,392
XE25,88,393
XE25,88,394
XE25,88,395
XE25,88,396
XE25,88,397
XE25,88,398
XE25,88,399
XE25,88,400
XE25,88,401
XE25,88,402
XE25,88,403
XE25,89,358
XE25,89,359
XE25,89,360
XE25,89,361
XE25,89,362
XE25,89,363
XE25,89,364
XE25,89,365
XE25,89,366
XE25,89,367
XE25,89,368
XE25,89,369
XE25,89,370
XE25,89,371
XE25,89,372
XE25,89,373
XE25,89,374
XE25,89,375
XE25,89,376
XE25,89,377
XE25,89,378
XE25,89,379
XE25,89,380
XE25,89,381
XE25,89,382
XE25,89,383
XE25,89,384
XE25,89,385
XE25,89,386
XE25,89,387
XE25,89,388
XE25,89,389
XE25,89,390
XE25,89,391
XE25,89,392
XE25,89,396
XE25,89,397
XE25,89,398
XE25,90,358
XE25,90,359
XE25,90,360
XE25,90,361
XE25,90,362
XE25,90,363
XE25,90,364
XE25,90,365
XE25,90,366
XE25,90,367
XE25,90,368
XE25,90,369
XE25,90,370
XE25,90,371
XE25,90,372
XE25,90,373
XE25,90,374
XE25,90,375
XE25,90,376
XE25,90,377
XE25,90,378
XE25,90,379
XE25,90,380
XE25,90,381
XE25,90,382
XE25,90,383
XE25,90,384
XE25,90,385
XE25,90,388
XE25,90,391
XE25,91,358
XE25,91,359
XE25,91,360
XE25,91,361
XE25,91,362
XE25,91,363
XE25,91,364
XE25,91,365
XE25,91,366
XE25,91,367
XE25,91,368
XE25,91,369
XE25,91,370
XE25,91,371
XE25,91,372
XE25,91,373
XE25,91,374
XE25,91,375
XE25,91,376
XE25,91,377
XE25,91,378
XE25,91,379
XE25,91,380
XE25,91,381
XE25,91,382
XE25,91,383
XE25,91,384
XE25,91,385
XE25,91,386
XE25,92,358
XE25,92,359
XE25,92,360
XE25,92,361
XE25,92,362
XE25,92,363
XE25,92,364
XE25,92,365
XE25,92,366
XE25,92,367
XE25,92,368
XE25,92,369
XE25,92,370
XE25,92,371
XE25,92,372
XE25,92,373
XE25,92,374
XE25,92,375
XE25,92,376
XE25,92,377
XE25,92,378
XE25,92,379
XE25,92,380
XE25,92,381
XE25,92,382
XE25,92,383
XE25,92,384
XE25,92,385
XE25,92,386
XE25,93,344
XE25,93,345
XE25,93,346
XE25,93,347
XE25,93,348
XE25,93,349
XE25,93,350
XE25,93,353
XE25,93,357
XE25,93,358
XE25,93,359
XE25,93,360
XE25,93,361
XE25,93,362
XE25,93,363
XE25,93,364
XE25,93,365
XE25,93,366
XE25,93,367
XE25,93,368
XE25,93,369
XE25,93,370
XE25,93,371
XE25,93,372
XE25,93,373
XE25,93,374
XE25,93,375
XE25,93,376
XE25,93,377
XE25,93,381
XE25,93,382
XE25,93,383
XE25,93,384
XE25,93,385
XE25,93,386
XE25,93,387
XE25,93,388
XE25,94,342
XE25,94,343
XE25,94,344
XE25,94,345
XE25,94,346
XE25,94,347
XE25,94,348
XE25,94,349
XE25,94,350
XE25,94,351
XE25,94,352
XE25,94,353
XE25,94,354
XE25,94,355
XE25,94,356
XE25,94,357
XE25,94,358
XE25,94,359
XE25,94,360
XE25,94,361
XE25,94,362
XE25,94,363
XE25,94,364
XE25,94,365
XE25,94,366
XE25,94,367
XE25,94,368
XE25,94,369
XE25,94,370
XE25,94,371
XE25,94,372
XE25,94,373
XE25,94,374
XE25,94,379
XE25,94,380
XE25,94,381
XE25,94,382
XE25,94,383
XE25,94,384
XE25,94,385
XE25,94,386
XE25,94,387
XE25,94,388
XE25,95,342
XE25,95,343
XE25,95,344
XE25,95,345
XE25,95,346
XE25,95,347
XE25,95,348
XE25,95,349
XE25,95,350
XE25,95,351
XE25,95,352
XE25,95,353
XE25,95,354
XE25,95,355
XE25,95,356
XE25,95,357
XE25,95,358
XE25,95,359
XE25,95,360
XE25,95,361
XE25,95,362
XE25,95,363
XE25,95,364
XE25,95,365
XE25,95,366
XE25,95,367
XE25,95,378
XE25,95,379
XE25,95,380
XE25,95,381
XE25,95,382
XE25,95,383
XE25,95,384
XE25,95,385
XE25,95,386
XE25,95,387
XE25,95,388
XE25,95,389
XE25,96,343
XE25,96,344
XE25,96,345
XE25,96,346
XE25,96,347
XE25,96,348
XE25,96,349
XE25,96,350
XE25,96,351
XE25,96,352
XE25,96,353
XE25,96,354
XE25,96,355
XE25,96,356
XE25,96,357
XE25,96,358
XE25,96,359
XE25,96,360
XE25,96,361
XE25,96,362
XE25,96,363
XE25,96,364
XE25,96,365
XE25,96,366
XE25,96,367
XE25,96,378
XE25,96,379
XE25,96,380
XE25,96,382
XE25,96,383
XE25,96,384
XE25,96,385
XE25,96,386
XE25,96,387
XE25,96,388
XE25,96,389
XE25,96,390
XE25,96,391
XE25,97,343
XE25,97,344
XE25,97,345
XE25,97,346
XE25,97,347
XE25,97,348
XE25,97,349
XE25,97,350
XE25,97,351
XE25,97,352
XE25,97,353
XE25,97,354
XE25,97,355
XE25,97,356
XE25,97,357
XE25,97,358
XE25,97,359
XE25,97,360
XE25,97,361
XE25,97,362
XE25,97,363
XE25,97,364
XE25,97,365
XE25,97,366
XE25,97,367
XE25,97,378
XE25,97,379
XE25,97,385
XE25,97,386
XE25,97,387
XE25,97,388
XE25,97,389
XE25,97,390
XE25,97,391
XE25,97,392
XE25,97,393
XE25,97,409
XE25,97,410
XE25,97,413
XE25,97,414
XE25,98,343
XE25,98,344
XE25,98,345
XE25,98,346
XE25,98,347
XE25,98,348
XE25,98,349
XE25,98,350
XE25,98,351
XE25,98,352
XE25,98,353
XE25,98,354
XE25,98,355
XE25,98,356
XE25,98,357
XE25,98,358
XE25,98,359
XE25,98,360
XE25,98,361
XE25,98,362
XE25,98,363
XE25,98,364
XE25,98,365
XE25,98,377
XE25,98,378
XE25,98,379
XE25,98,380
XE25,98,386
XE25,98,387
XE25,98,388
XE25,98,389
XE25,98,390
XE25,98,391
XE25,98,392
XE25,98,393
XE25,98,394
XE25,98,395
XE25,98,404
XE25,98,405
XE25,98,406
XE25,98,407
XE25,98,408
XE25,98,409
XE25,98,410
XE25,98,411
XE25,98,412
XE25,98,413
XE25,98,414
XE25,99,343
XE25,99,344
XE25,99,345
XE25,99,346
XE25,99,347
XE25,99,348
XE25,99,349
XE25,99,350
XE25,99,351
XE25,99,352
XE25,99,353
XE25,99,354
XE25,99,355
XE25,99,356
XE25,99,357
XE25,99,358
XE25,99,359
XE25,99,360
XE25,99,361
XE25,99,362
XE25,99,377
XE25,99,378
XE25,99,379
XE25,99,380
XE25,99,388
XE25,99,389
XE25,99,390
XE25,99,391
XE25,99,392
XE25,99,393
XE25,99,394
XE25,99,395
XE25,99,396
XE25,99,397
XE25,99,403
XE25,99,404
XE25,99,405
XE25,99,406
XE25,99,407
XE25,99,408
XE25,99,409
XE25,99,410
XE25,99,411
XE25,99,412
XE25,99,413
XE25,100,343
XE25,100,344
XE25,100,345
XE25,100,346
XE25,100,347
XE25,100,348
XE25,100,349
XE25,100,350
XE25,100,351
XE25,100,352
XE25,100,353
XE25,100,354
XE25,100,355
XE25,100,356
XE25,100,357
XE25,100,358
XE25,100,359
XE25,100,360
XE25,100,361
XE25,100,368
XE25,100,369
XE25,100,377
XE25,100,378
XE25,100,379
XE25,100,380
XE25,100,390
XE25,100,391
XE25,100,392
XE25,100,393
XE25,100,394
XE25,100,395
XE25,100,396
XE25,100,397
XE25,100,398
XE25,100,401
XE25,100,402
XE25,100,403
XE25,100,404
XE25,100,405
XE25,100,406
XE25,100,407
XE25,100,408
XE25,100,409
XE25,100,411
XE25,100,412
XE25,101,298
XE25,101,342
XE25,101,343
XE25,101,344
XE25,101,345
XE25,101,346
XE25,101,347
XE25,101,348
XE25,101,349
XE25,101,350
XE25,101,351
XE25,101,352
XE25,101,353
XE25,101,354
XE25,101,355
XE25,101,356
XE25,101,357
XE25,101,358
XE25,101,359
XE25,101,360
XE25,101,361
XE25,101,365
XE25,101,366
XE25,101,367
XE25,101,368
XE25,101,369
XE25,101,377
XE25,101,378
XE25,101,379
XE25,101,380
XE25,101,392
XE25,101,393
XE25,101,394
XE25,101,397
XE25,101,400
XE25,101,401
XE25,101,402
XE25,101,403
XE25,101,404
XE25,101,405
XE25,101,406
XE25,101,407
XE25,101,408
XE25,101,411
XE25,102,298
XE25,102,304
XE25,102,305
XE25,102,342
XE25,102,343
XE25,102,344
XE25,102,345
XE25,102,346
XE25,102,347
XE25,102,348
XE25,102,349
XE25,102,350
XE25,102,351
XE25,102,352
XE25,102,353
XE25,102,354
XE25,102,355
XE25,102,356
XE25,102,357
XE25,102,358
XE25,102,359
XE25,102,360
XE25,102,363
XE25,102,364
XE25,102,366
XE25,102,367
XE25,102,377
XE25,102,378
XE25,102,379
XE25,102,380
XE25,102,393
XE25,102,394
XE25,102,395
XE25,102,400
XE25,102,401
XE25,102,402
XE25,102,403
XE25,102,404
XE25,102,405
XE25,102,406
XE25,102,407
XE25,102,408
XE25,102,409
XE25,102,412
XE25,102,413
XE25,102,414
XE25,103,303
XE25,103,304
XE25,103,305
XE25,103,306
XE25,103,342
XE25,103,343
XE25,103,344
XE25,103,345
XE25,103,346
XE25,103,347
XE25,103,348
XE25,103,349
XE25,103,350
XE25,103,351
XE25,103,352
XE25,103,353
XE25,103,354
XE25,103,355
XE25,103,356
XE25,103,357
XE25,103,358
XE25,103,359
XE25,103,360
XE25,103,361
XE25,103,363
XE25,103,364
XE25,103,378
XE25,103,390
XE25,103,391
XE25,103,392
XE25,103,393
XE25,103,394
XE25,103,395
XE25,103,402
XE25,103,403
XE25,103,404
XE25,103,405
XE25,103,406
XE25,103,407
XE25,103,408
XE25,103,409
XE25,103,410
XE25,103,412
XE25,103,413
XE25,104,304
XE25,104,342
XE25,104,343
XE25,104,344
XE25,104,345
XE25,104,346
XE25,104,347
XE25,104,348
XE25,104,349
XE25,104,350
XE25,104,351
XE25,104,352
XE25,104,353
XE25,104,354
XE25,104,355
XE25,104,356
XE25,104,357
XE25,104,358
XE25,104,359
XE25,104,360
XE25,104,386
XE25,104,387
XE25,104,388
XE25,104,389
XE25,104,390
XE25,104,391
XE25,104,392
XE25,104,393
XE25,104,394
XE25,104,401
XE25,104,402
XE25,104,403
XE25,104,404
XE25,104,405
XE25,104,406
XE25,104,407
XE25,104,408
XE25,104,409
XE25,104,410
XE25,104,412
XE25,104,413
XE25,105,309
XE25,105,310
XE25,105,343
XE25,105,344
XE25,105,345
XE25,105,346
XE25,105,347
XE25,105,348
XE25,105,349
XE25,105,350
XE25,105,351
XE25,105,352
XE25,105,353
XE25,105,354
XE25,105,355
XE25,105,356
XE25,105,357
XE25,105,358
XE25,105,359
XE25,105,385
XE25,105,386
XE25,105,387
XE25,105,388
XE25,105,389
XE25,105,390
XE25,105,391
XE25,105,392
XE25,105,393
XE25,105,402
XE25,105,403
XE25,105,404
XE25,105,405
XE25,105,406
XE25,105,407
XE25,105,408
XE25,105,409
XE25,105,410
XE25,105,411
XE25,105,413
XE25,105,414
XE25,105,415
XE25,106,310
XE25,106,343
XE25,106,344
XE25,106,345
XE25,106,346
XE25,106,347
XE25,106,348
XE25,106,349
XE25,106,350
XE25,106,351
XE25,106,352
XE25,106,353
XE25,106,354
XE25,106,355
XE25,106,356
XE25,106,357
XE25,106,358
XE25,106,387
XE25,106,388
XE25,106,389
XE25,106,390
XE25,106,391
XE25,106,404
XE25,106,405
XE25,106,406
XE25,106,407
XE25,106,408
XE25,106,409
XE25,106,410
XE25,106,411
XE25,106,412
XE25,106,414
XE25,106,415
XE25,107,310
XE25,107,348
XE25,107,349
XE25,107,350
XE25,107,351
XE25,107,352
XE25,107,353
XE25,107,354
XE25,107,355
XE25,107,356
XE25,107,357
XE25,107,384
XE25,107,385
XE25,107,389
XE25,107,390
XE25,107,391
XE25,107,404
XE25,107,405
XE25,107,406
XE25,107,407
XE25,107,409
XE25,107,410
XE25,107,411
XE25,107,412
XE25,107,413
XE25,107,414
XE25,107,415
XE25,107,416
XE25,108,348
XE25,108,349
XE25,108,350
XE25,108,389
XE25,108,406
XE25,108,407
XE25,108,411
XE25,108,415
XE25,108,416
XE25,108,417
XE25,109,350
XE25,109,386
XE25,109,389
XE25,109,390
XE25,109,408
XE25,109,409
XE25,109,415
XE25,109,416
XE25,110,355
XE25,110,408
XE25,110,409
XE25,110,410
XE25,110,411
XE25,110,412
XE25,110,413
XE25,110,414
XE25,110,415
XE25,110,425
XE25,110,426
XE25,110,427
XE25,110,428
XE25,110,429
XE25,111,409
XE25,111,410
XE25,111,411
XE25,111,425
XE25,111,426
XE25,111,427
XE25,111,428
XE25,114,328
XE25,115,326
XE25,115,327
XE25,122,333
XE25,122,334
XE25,123,325
XE25,123,328
XE25,123,332
XE25,123,333
XE25,124,326
XE25,124,327
XE25,124,328
XE25,124,329
XE25,124,330
XE25,124,332
XE25,124,333
XE25,125,324
XE25,125,325
XE25,125,329
XE25,125,330
XE25,147,238
XE25,148,237
XE25,148,238
XE25,149,238
XE25,151,238
XE25,151,239
XE25,152,239
XE25,156,224
XE25,169,253
XE25,169,254
XE25,170,252
XE25,170,253
XE25,170,254
XE25,170,255
XE25,170,256
XE25,171,252
XE25,171,253
XE25,171,254
XE25,171,255
XE25,171,256
XE25,171,257
XE25,172,252
XE25,172,253
XE25,172,254
XE25,172,255
XE25,172,256
XE25,172,257
XE25,173,252
XE25,173,253
XE25,173,254
XE25,173,255
XE25,173,256
XE25,173,257
XE25,174,252
XE25,174,253
XE25,174,254
XE25,174,255
XE25,174,256
XE25,175,252
XE25,175,253
XE25,175,254
XE25,175,255
XE25,175,256
XE25,176,252
XE25,176,253
XE25,176,254
XE25,176,255
XE25,206,451
XE25,222,471
XE25,222,472
XE25,223,471
XE25,223,472
XER,19,400
XER,19,401
XER,19,402
XER,19,403
XER,19,406
XER,19,409
XER,20,393
XER,20,394
XER,20,396
XER,20,397
XER,20,398
XER,20,399
XER,20,400
XER,20,401
XER,20,402
XER,20,403
XER,20,404
XER,20,405
XER,20,406
XER,20,407
XER,20,408
XER,20,409
XER,20,410
XER,20,411
XER,20,412
XER,20,413
XER,20,414
XER,20,415
XER,20,424
XER,20,425
XER,20,426
XER,20,427
XER,20,428
XER,21,382
XER,21,383
XER,21,384
XER,21,385
XER,21,386
XER,21,387
XER,21,388
XER,21,389
XER,21,390
XER,21,391
XER,21,392
XER,21,393
XER,21,394
XER,21,395
XER,21,396
XER,21,397
XER,21,398
XER,21,399
XER,21,400
XER,21,401
XER,21,402
XER,21,403
XER,21,404
XER,21,405
XER,21,406
XER,21,407
XER,21,408
XER,21,409
XER,21,410
XER,21,411
XER,21,412
XER,21,413
XER,21,414
XER,21,415
XER,22,382
XER,22,383
XER,22,384
XER,22,385
XER,22,386
XER,22,387
XER,22,388
XER,22,389
XER,22,390
XER,22,391
XER,22,392
XER,22,393
XER,22,394
XER,22,395
XER,22,396
XER,22,397
XER,22,398
XER,22,399
XER,22,400
XER,22,401
XER,22,402
XER,22,403
XER,22,404
XER,22,405
XER,22,406
XER,22,407
XER,22,408
XER,22,409
XER,22,410
XER,22,411
XER,22,412
XER,22,421
XER,23,382
XER,23,383
XER,23,384
XER,23,385
XER,23,386
XER,23,387
XER,23,388
XER,23,389
XER,23,390
XER,23,391
XER,23,392
XER,23,393
XER,23,394
XER,23,395
XER,23,396
XER,23,397
XER,23,398
XER,23,399
XER,23,400
XER,23,401
XER,23,402
XER,23,403
XER,23,404
XER,23,405
XER,23,413
XER,23,414
XER,23,415
XER,23,416
XER,23,417
XER,23,418
XER,23,419
XER,23,420
XER,24,383
XER,24,384
XER,24,385
XER,24,386
XER,24,387
XER,24,388
XER,24,389
XER,24,390
XER,24,391
XER,24,392
XER,24,393
XER,24,394
XER,24,395
XER,24,396
XER,24,397
XER,24,398
XER,24,399
XER,24,401
XER,24,402
XER,24,403
XER,24,404
XER,24,405
XER,24,406
XER,24,407
XER,25,388
XER,25,389
XER,25,390
XER,25,391
XER,25,392
XER,25,393
XER,25,394
XER,25,395
XER,25,396
XER,25,397
XER,25,402
XER,25,403
XER,25,404
XER,25,405
XER,25,406
XER,25,407
XER,25,408
XER,25,409
XER,26,389
XER,26,390
XER,26,391
XER,26,392
XER,26,393
XER,26,394
XER,26,395
XER,26,396
XER,26,402
XER,26,403
XER,26,405
XER,26,406
XER,26,407
XER,26,408
XER,27,392
XER,27,393
XER,27,394
XER,27,395
XER,27,411
XER,27,412
XER,28,410
XER,28,411
XER,31,398
XER,31,399
XER,32,398
XER,32,399
XER,38,343
XER,38,344
XER,38,345
XER,38,408
XER,38,409
XER,38,410
XER,38,411
XER,38,412
XER,38,413
XER,38,415
XER,38,416
XER,38,417
XER,39,342
XER,39,343
XER,39,405
XER,39,406
XER,39,407
XER,39,408
XER,39,409
XER,39,410
XER,39,411
XER,39,412
XER,39,413
XER,39,414
XER,39,415
XER,39,416
XER,39,417
XER,39,418
XER,39,419
XER,39,420
XER,39,421
XER,39,422
XER,40,398
XER,40,399
XER,40,400
XER,40,401
XER,40,402
XER,40,403
XER,40,404
XER,40,405
XER,40,406
XER,40,407
XER,40,408
XER,40,409
XER,40,410
XER,40,411
XER,40,412
XER,40,413
XER,40,414
XER,40,415
XER,40,416
XER,40,417
XER,40,418
XER,40,419
XER,40,420
XER,40,421
XER,40,422
XER,40,423
XER,41,395
XER,41,396
XER,41,397
XER,41,398
XER,41,399
XER,41,400
XER,41,401
XER,41,402
XER,41,403
XER,41,404
XER,41,405
XER,41,406
XER,41,407
XER,41,408
XER,41,409
XER,41,410
XER,41,411
XER,41,412
XER,41,413
XER,41,414
XER,41,415
XER,41,417
XER,41,418
XER,41,419
XER,41,420
XER,41,421
XER,41,422
XER,42,391
XER,42,392
XER,42,393
XER,42,394
XER,42,395
XER,42,396
XER,42,397
XER,42,398
XER,42,399
XER,42,400
XER,42,401
XER,42,402
XER,42,403
XER,42,404
XER,42,405
XER,42,406
XER,42,407
XER,42,408
XER,42,409
XER,42,410
XER,42,411
XER,42,412
XER,42,418
XER,42,419
XER,42,420
XER,42,421
XER,43,389
XER,43,390
XER,43,391
XER,43,392
XER,43,393
XER,43,394
XER,43,395
XER,43,396
XER,43,397
XER,43,398
XER,43,399
XER,43,400
XER,43,401
XER,43,405
XER,43,406
XER,43,407
XER,43,408
XER,43,409
XER,43,410
XER,43,411
XER,43,412
XER,44,386
XER,44,387
XER,44,388
XER,44,389
XER,44,390
XER,44,391
XER,44,392
XER,44,393
XER,44,394
XER,44,395
XER,44,396
XER,44,397
XER,44,399
XER,44,400
XER,44,401
XER,45,386
XER,45,387
XER,45,390
XER,45,391
XER,45,392
XER,45,393
XER,45,394
XER,46,389
XER,46,390
XER,46,391
XER,46,392
XER,46,393
XER,47,325
XER,47,327
XER,47,328
XER,47,329
XER,47,387
XER,47,388
XER,47,389
XER,47,390
XER,47,391
XER,47,392
XER,47,393
XER,48,313
XER,48,314
XER,48,315
XER,48,316
XER,48,317
XER,48,318
XER,48,320
XER,48,321
XER,48,322
XER,48,323
XER,48,324
XER,48,325
XER,48,326
XER,48,327
XER,48,328
XER,48,329
XER,48,330
XER,48,331
XER,48,385
XER,48,386
XER,48,387
XER,48,388
XER,48,389
XER,48,390
XER,48,391
XER,49,312
XER,49,313
XER,49,314
XER,49,315
XER,49,316
XER,49,317
XER,49,318
XER,49,319
XER,49,320
XER,49,321
XER,49,322
XER,49,323
XER,49,324
XER,49,325
XER,49,326
XER,49,327
XER,49,328
XER,49,329
XER,49,330
XER,49,331
XER,49,332
XER,49,333
XER,49,384
XER,49,385
XER,49,386
XER,49,387
XER,49,388
XER,49,389
XER,49,390
XER,50,313
XER,50,314
XER,50,315
XER,50,316
XER,50,317
XER,50,318
XER,50,319
XER,50,320
XER,50,321
XER,50,322
XER,50,323
XER,50,324
XER,50,325
XER,50,326
XER,50,327
XER,50,328
XER,50,329
XER,50,330
XER,50,331
XER,50,332
XER,50,333
XER,50,384
XER,50,385
XER,50,386
XER,50,387
XER,50,388
XER,50,389
XER,50,390
XER,51,313
XER,51,314
XER,51,315
XER,51,316
XER,51,317
XER,51,318
XER,51,319
XER,51,320
XER,51,321
XER,51,322
XER,51,323
XER,51,324
XER,51,325
XER,51,326
XER,51,327
XER,51,328
XER,51,329
XER,51,330
XER,51,331
XER,51,332
XER,51,333
XER,51,382
XER,51,383
XER,51,384
XER,51,385
XER,51,386
XER,51,387
XER,51,388
XER,51,389
XER,52,315
XER,52,316
XER,52,317
XER,52,318
XER,52,319
XER,52,320
XER,52,321
XER,52,322
XER,52,323
XER,52,324
XER,52,325
XER,52,326
XER,52,327
XER,52,328
XER,52,329
XER,52,330
XER,52,331
XER,52,380
XER,52,381
XER,52,382
XER,52,383
XER,52,384
XER,52,385
XER,52,386
XER,52,387
XER,52,388
XER,52,389
XER,53,315
XER,53,316
XER,53,317
XER,53,318
XER,53,319
XER,53,320
XER,53,321
XER,53,322
XER,53,323
XER,53,324
XER,53,325
XER,53,326
XER,53,327
XER,53,328
XER,53,377
XER,53,378
XER,53,379
XER,53,380
XER,53,381
XER,53,382
XER,53,383
XER,53,384
XER,53,385
XER,53,386
XER,54,322
XER,54,323
XER,54,324
XER,54,375
XER,54,376
XER,54,377
XER,54,378
XER,54,379
XER,54,380
XER,54,381
XER,54,382
XER,54,383
XER,54,384
XER,54,385
XER,55,373
XER,55,374
XER,55,375
XER,55,376
XER,55,377
XER,55,378
XER,55,379
XER,55,380
XER,55,381
XER,55,382
XER,55,383
XER,55,384
XER,55,385
XER,56,345
XER,56,346
XER,56,347
XER,56,348
XER,56,371
XER,56,372
XER,56,373
XER,56,374
XER,56,375
XER,56,376
XER,56,377
XER,56,378
XER,56,379
XER,56,380
XER,56,381
XER,56,382
XER,56,383
XER,56,384
XER,56,385
XER,57,347
XER,57,370
XER,57,371
XER,57,372
XER,57,373
XER,57,374
XER,57,375
XER,57,376
XER,57,377
XER,57,378
XER,57,379
XER,57,380
XER,57,381
XER,57,382
XER,57,383
XER,57,384
XER,57,385
XER,57,386
XER,58,347
XER,58,370
XER,58,371
XER,58,372
XER,58,373
XER,58,374
XER,58,375
XER,58,376
XER,58,377
XER,58,378
XER,58,379
XER,58,380
XER,58,381
XER,58,382
XER,58,383
XER,58,384
XER,58,385
XER,58,386
XER,59,370
XER,59,371
XER,59,372
XER,59,373
XER,59,374
XER,59,375
XER,59,376
XER,59,377
XER,59,378
XER,59,379
XER,59,380
XER,59,381
XER,59,382
XER,59,383
XER,59,384
XER,59,385
XER,59,386
XER,60,371
XER,60,372
XER,60,373
XER,60,374
XER,60,375
XER,60,376
XER,60,377
XER,60,378
XER,60,379
XER,60,380
XER,60,381
XER,60,382
XER,60,383
XER,60,384
XER,60,385
XER,60,386
XER,61,371
XER,61,372
XER,61,373
XER,61,374
XER,61,375
XER,61,376
XER,61,377
XER,61,378
XER,61,379
XER,61,380
XER,61,381
XER,61,382
XER,61,383
XER,61,384
XER,61,385
XER,62,371
XER,62,372
XER,62,373
XER,62,374
XER,62,375
XER,62,376
XER,62,377
XER,62,378
XER,62,379
XER,62,380
XER,62,381
XER,62,382
XER,62,383
XER,62,384
XER,63,372
XER,63,373
XER,63,374
XER,63,375
XER,63,376
XER,63,377
XER,63,378
XER,63,379
XER,63,380
XER,63,384
XER,64,373
XER,64,374
XER,64,375
XER,64,376
XER,64,377
XER,64,378
XER,84,406
XER,84,407
XER,84,408
XER,84,413
XER,84,414
XER,84,415
XER,85,376
XER,85,377
XER,85,378
XER,85,379
XER,85,380
XER,85,405
XER,85,406
XER,85,407
XER,85,408
XER,85,409
XER,85,410
XER,85,411
XER,85,412
XER,85,413
XER,85,414
XER,85,415
XER,86,374
XER,86,375
XER,86,376
XER,86,377
XER,86,378
XER,86,379
XER,86,380
XER,86,404
XER,86,405
XER,86,406
XER,86,407
XER,86,408
XER,86,409
XER,86,410
XER,86,411
XER,86,412
XER,86,413
XER,86,414
XER,86,415
XER,86,416
XER,86,417
XER,87,373
XER,87,374
XER,87,375
XER,87,376
XER,87,377
XER,87,378
XER,87,379
XER,87,380
XER,87,381
XER,87,393
XER,87,394
XER,87,403
XER,87,404
XER,87,405
XER,87,406
XER,87,407
XER,87,408
XER,87,409
XER,87,410
XER,87,411
XER,87,412
XER,87,413
XER,87,414
XER,87,415
XER,87,416
XER,87,417
XER,88,373
XER,88,374
XER,88,375
XER,88,376
XER,88,377
XER,88,378
XER,88,379
XER,88,380
XER,88,381
XER,88,392
XER,88,393
XER,88,394
XER,88,395
XER,88,399
XER,88,400
XER,88,401
XER,88,402
XER,88,403
XER,88,404
XER,88,405
XER,88,406
XER,88,407
XER,88,408
XER,88,409
XER,88,410
XER,88,411
XER,88,412
XER,88,413
XER,88,414
XER,88,415
XER,88,416
XER,88,417
XER,89,375
XER,89,376
XER,89,378
XER,89,379
XER,89,389
XER,89,390
XER,89,391
XER,89,392
XER,89,393
XER,89,394
XER,89,395
XER,89,396
XER,89,397
XER,89,398
XER,89,399
XER,89,400
XER,89,401
XER,89,402
XER,89,403
XER,89,404
XER,89,405
XER,89,406
XER,89,407
XER,89,408
XER,89,409
XER,89,410
XER,89,411
XER,89,412
XER,89,413
XER,89,414
XER,89,415
XER,89,416
XER,89,417
XER,90,388
XER,90,389
XER,90,390
XER,90,391
XER,90,392
XER,90,393
XER,90,394
XER,90,395
XER,90,396
XER,90,397
XER,90,398
XER,90,399
XER,90,400
